"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Crinoidea&interval=ordovician,devonian"
"Access Time","Wed 2018-03-07 13:59:17 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Crinoidea"
"","interval","ordovician,devonian"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.412"
"Records Found","5491"
"Records Returned","5491"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"815860","occ","","","89731","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"815861","occ","","","89732","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"815862","occ","","","89733","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816024","occ","","","89738","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816025","occ","","","89739","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816026","occ","","","89740","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816027","occ","","","89741","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816163","occ","","","89756","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816164","occ","","","89770","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816165","occ","","","89771","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816198","occ","","","89774","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816451","occ","","","89800","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816452","occ","","","89804","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816453","occ","","","89808","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816454","occ","","","89809","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816455","occ","","","89818","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816510","occ","","","89821","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816511","occ","","","89822","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816512","occ","","","89830","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"816526","occ","","","89715","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30067"
"817149","occ","","","89876","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30118"
"817178","occ","","","89878","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30118"
"817211","occ","","","89879","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30118"
"817331","occ","","","89881","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30118"
"817384","occ","","","89885","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30118"
"817425","occ","","","89886","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30118"
"817479","occ","","","89888","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30118"
"817522","occ","","","89890","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30118"
"817826","occ","","","89924","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30118"
"817827","occ","","","89926","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30118"
"818588","occ","","","89960","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30119"
"818627","occ","","","89980","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"818628","occ","","","89985","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"818629","occ","","","89986","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"823197","occ","","","90628","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30496"
"824682","occ","","","90842","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"824716","occ","","","90843","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"824717","occ","","","90845","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"824791","occ","","","90849","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"824792","occ","","","90850","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"824793","occ","","","90853","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"824794","occ","","","90855","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"824844","occ","","","90867","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"825420","occ","","","90949","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Late Emsian","","402.5","391.9","30602"
"825426","occ","","","90951","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Late Emsian","","402.5","391.9","30602"
"826541","occ","","","91091","cf. Arthroacantha carpenteri","species","31701","species not entered","Arthroacantha","genus","31701","Middle Devonian","","393.3","382.7","30540"
"826934","occ","","","91216","Arthroacantha cf. carpenteri","species","31701","species not entered","Arthroacantha","genus","31701","Middle Devonian","","393.3","382.7","30540"
"827034","occ","","","91217","Ancyrocrinus bulbosus","species","193645","","Ancyrocrinus bulbosus","species","193645","Middle Devonian","","393.3","382.7","30540"
"827117","occ","","","91226","Ancyrocrinus bulbosus","species","193645","","Ancyrocrinus bulbosus","species","193645","Middle Devonian","","393.3","382.7","30540"
"827150","occ","","","91227","Ancyrocrinus bulbosus","species","193645","","Ancyrocrinus bulbosus","species","193645","Middle Devonian","","393.3","382.7","30540"
"827186","occ","","","91228","Ancyrocrinus bulbosus","species","193645","","Ancyrocrinus bulbosus","species","193645","Middle Devonian","","393.3","382.7","30540"
"827286","occ","","","91232","Ancyrocrinus bulbosus","species","193645","","Ancyrocrinus bulbosus","species","193645","Middle Devonian","","393.3","382.7","30540"
"827487","occ","","","91240","Megistocrinus depressus","species","216561","","Megistocrinus depressus","species","216561","Middle Devonian","","393.3","382.7","30540"
"827507","occ","","","91240","Dolatocrinus lirata","species","31755","species not entered","Dolatocrinus","genus","31755","Middle Devonian","","393.3","382.7","30540"
"827529","occ","","","91240","Ancyrocrinus bulbosus","species","193645","","Ancyrocrinus bulbosus","species","193645","Middle Devonian","","393.3","382.7","30540"
"827688","occ","","","91246","Gennaeocrinus eucharis","species","31767","species not entered","Gennaeocrinus","genus","31767","Middle Devonian","","393.3","382.7","30540"
"827944","occ","","","91268","Ancyrocrinus bulbosus","species","193645","","Ancyrocrinus bulbosus","species","193645","Middle Devonian","","393.3","382.7","30540"
"833793","occ","","","92635","Pisocrinus sp.","genus","31972","","Pisocrinus","genus","31972","Eifelian","","393.3","387.7","31212"
"833794","occ","","","92635","Haplocrinites n. sp. uzbekistanensis","species","157855","","Haplocrinites uzbekistanensis","species","157855","Eifelian","","393.3","387.7","31212"
"841527","occ","","","39230","Acanthocrinus benedettoi","species","161608","","Acanthocrinus benedettoi","species","161608","Early Devonian","","419.2","393.3","31560"
"841528","occ","","","39230","Manocrinus maldigitatus","species","161606","","Manocrinus maldigitatus","species","161606","Early Devonian","","419.2","393.3","31560"
"841529","occ","","","39230","Apurocrinus sp.","genus","31600","","Apurocrinus","genus","31600","Early Devonian","","419.2","393.3","31560"
"849642","occ","","","94439","Bactrocrinites sp. ?","genus","32072","","Bactrocrinites","genus","32072","Lochkovian","","419.2","410.8","32102"
"849643","occ","","","94439","Brutopisocrinus bohemicus","species","31890","species not entered","Brutopisocrinus","genus","31890","Lochkovian","","419.2","410.8","32102"
"849644","occ","","","94439","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Lochkovian","","419.2","410.8","32102"
"849645","occ","","","94439","Dimerocrinites sp.","genus","31616","","Dimerocrinites","genus","31616","Lochkovian","","419.2","410.8","32102"
"849646","occ","","","94439","Eohalysiocrinus sp.","genus","31920","","Eohalysiocrinus","genus","31920","Lochkovian","","419.2","410.8","32102"
"849647","occ","","","94439","Gilbertsocrinus sp.","genus","31623","","Gilbertsocrinus","genus","31623","Lochkovian","","419.2","410.8","32102"
"849648","occ","","","94439","Glyphidocrinus sp.","genus","132841","","Glyphidocrinus","genus","132841","Lochkovian","","419.2","410.8","32102"
"849649","occ","","","94439","Hapalocrinus sp. ?","genus","31773","","Hapalocrinus","genus","31773","Lochkovian","","419.2","410.8","32102"
"849650","occ","","","94439","Hexacrinites cf. ariel","species","31775","species not entered","Hexacrinites","genus","31775","Lochkovian","","419.2","410.8","32102"
"849652","occ","","","94439","Lecanocrinus cf. facietatus","species","32499","species not entered","Lecanocrinus","genus","32499","Lochkovian","","419.2","410.8","32102"
"849653","occ","","","94439","Myelodactylus spatulatus","species","31954","species not entered","Myelodactylus","genus","31954","Lochkovian","","419.2","410.8","32102"
"849654","occ","","","94439","Oehlerticrinus sp.","genus","31807","","Oehlerticrinus","genus","31807","Lochkovian","","419.2","410.8","32102"
"849655","occ","","","94439","Parapisocrinus ollula","species","31963","subjective synonym of, species not entered","Pisocrinus","genus","31972","Lochkovian","","419.2","410.8","32102"
"849656","occ","","","94439","Parisocrinus sp.","genus","32314","","Parisocrinus","genus","32314","Lochkovian","","419.2","410.8","32102"
"849657","occ","","","94439","Platycrinitidae indet.","family","113761","","Platycrinitidae","family","113761","Lochkovian","","419.2","410.8","32102"
"849658","occ","","","94439","Pygmaeocrinus rotundus","species","31975","species not entered","Pygmaeocrinus","genus","31975","Lochkovian","","419.2","410.8","32102"
"849659","occ","","","94439","Ramacrinus sp. ?","genus","31977","","Ramacrinus","genus","31977","Lochkovian","","419.2","410.8","32102"
"849660","occ","","","94439","Theloreus sp.","genus","31996","","Theloreus","genus","31996","Lochkovian","","419.2","410.8","32102"
"849661","occ","","","94439","Tiaracrinus sp.","genus","31997","","Tiaracrinus","genus","31997","Lochkovian","","419.2","410.8","32102"
"849671","occ","","","94441","Bactrocrinites sp. ?","genus","32072","","Bactrocrinites","genus","32072","Lochkovian","","419.2","410.8","32102"
"849672","occ","","","94441","Camptocrinus sp.","genus","31720","","Camptocrinus","genus","31720","Lochkovian","","419.2","410.8","32102"
"849673","occ","","","94441","Eohalysiocrinus sp.","genus","31920","","Eohalysiocrinus","genus","31920","Lochkovian","","419.2","410.8","32102"
"849674","occ","","","94441","Glyphidocrinus sp.","genus","132841","","Glyphidocrinus","genus","132841","Lochkovian","","419.2","410.8","32102"
"849675","occ","","","94441","Hexacrinites cf. ariel","species","31775","species not entered","Hexacrinites","genus","31775","Lochkovian","","419.2","410.8","32102"
"849677","occ","","","94441","Lecanocrinus cf. facietatus","species","32499","species not entered","Lecanocrinus","genus","32499","Lochkovian","","419.2","410.8","32102"
"849678","occ","","","94441","Parisocrinus sp.","genus","32314","","Parisocrinus","genus","32314","Lochkovian","","419.2","410.8","32102"
"849679","occ","","","94441","Pisocrinidae indet.","family","120384","","Pisocrinidae","family","120384","Lochkovian","","419.2","410.8","32102"
"849680","occ","","","94441","Platycrinitidae indet.","family","113761","","Platycrinitidae","family","113761","Lochkovian","","419.2","410.8","32102"
"849681","occ","","","94441","Pygmaeocrinus rotundus","species","31975","species not entered","Pygmaeocrinus","genus","31975","Lochkovian","","419.2","410.8","32102"
"849682","occ","","","94441","Ramacrinus sp. ?","genus","31977","","Ramacrinus","genus","31977","Lochkovian","","419.2","410.8","32102"
"849683","occ","","","94441","Theloreus sp. ?","genus","31996","","Theloreus","genus","31996","Lochkovian","","419.2","410.8","32102"
"849696","occ","","","94444","Eohalysiocrinus sp.","genus","31920","","Eohalysiocrinus","genus","31920","Lochkovian","","419.2","410.8","32102"
"849697","occ","","","94444","Hexacrinites cf. ariel","species","31775","species not entered","Hexacrinites","genus","31775","Lochkovian","","419.2","410.8","32102"
"849698","occ","","","94444","Lecanocrinus cf. facietatus","species","32499","species not entered","Lecanocrinus","genus","32499","Lochkovian","","419.2","410.8","32102"
"849699","occ","","","94444","Parapisocrinus ollula","species","31963","subjective synonym of, species not entered","Pisocrinus","genus","31972","Lochkovian","","419.2","410.8","32102"
"849700","occ","","","94444","Pygmaeocrinus rotundus","species","31975","species not entered","Pygmaeocrinus","genus","31975","Lochkovian","","419.2","410.8","32102"
"849701","occ","","","94444","Ramacrinus sp. ?","genus","31977","","Ramacrinus","genus","31977","Lochkovian","","419.2","410.8","32102"
"849702","occ","","","94444","Theloreus sp. ?","genus","31996","","Theloreus","genus","31996","Lochkovian","","419.2","410.8","32102"
"849876","occ","","","94451","Megistocrinus sp.","genus","31797","","Megistocrinus","genus","31797","Givetian","","387.7","382.7","32128"
"849877","occ","","","94451","Dolatocrinus sp.","genus","31755","","Dolatocrinus","genus","31755","Givetian","","387.7","382.7","32128"
"867399","occ","","","96212","Synbathocrinus sp.","genus","31989","","Synbathocrinus","genus","31989","Givetian","","387.7","382.7","905"
"868834","occ","","","96338","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"868835","occ","","","96341","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"868936","occ","","","96346","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"868937","occ","","","96347","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"868938","occ","","","96357","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"868939","occ","","","96358","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"868940","occ","","","96359","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"868941","occ","","","96362","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"868942","occ","","","96363","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"868943","occ","","","96364","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"868944","occ","","","96365","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"868945","occ","","","96366","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869066","occ","","","96367","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869067","occ","","","96371","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869068","occ","","","96372","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869069","occ","","","96373","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869139","occ","","","96374","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869140","occ","","","96375","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869141","occ","","","96376","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869142","occ","","","96377","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869143","occ","","","96378","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869144","occ","","","96381","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869145","occ","","","96382","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869146","occ","","","96384","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869244","occ","","","96386","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869245","occ","","","96387","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"869246","occ","","","96389","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"899351","occ","","","100189","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Late Ordovician","","458.4","443.4","34378"
"899531","occ","","","100230","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Ashgillian","","449.5","443.7","34378"
"905307","occ","","","101679","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","34490"
"905330","occ","","","101680","Cupressocrinitidae indet.","family","94447","","Cupressocrinitidae","family","94447","Givetian","","387.7","382.7","34490"
"905331","occ","","","101680","Procupressocrinus gracilis","species","174290","species not entered","Procupressocrinus","genus","174290","Givetian","","387.7","382.7","34490"
"905332","occ","","","101680","Halocrinites schlotheimii","species","174291","species not entered","Halocrinites","genus","174291","Givetian","","387.7","382.7","34490"
"905333","occ","","","101680","Halocrinites nodosus","species","174291","species not entered","Halocrinites","genus","174291","Givetian","","387.7","382.7","34490"
"906968","occ","","","101983","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Wildernessian","","460.9","449.5","34650"
"917025","occ","","","104452","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Rangerian","","471.8","468.1","25411"
"917432","occ","","","104574","Cincinnaticrinus varibrachialis","species","31902","species not entered","Cincinnaticrinus","genus","31902","Mohawkian","","457.5","452.5","25412"
"917433","occ","","","104574","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917436","occ","","","104574","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917439","occ","","","104575","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917446","occ","","","104576","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917454","occ","","","104577","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917461","occ","","","104578","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917466","occ","","","104579","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917470","occ","","","104579","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917476","occ","","","104580","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917483","occ","","","104581","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917488","occ","","","104581","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917495","occ","","","104582","Cincinnaticrinus varibrachialis","species","31902","species not entered","Cincinnaticrinus","genus","31902","Mohawkian","","457.5","452.5","25412"
"917496","occ","","","104582","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917501","occ","","","104582","Iocrinus subcrassus","species","328757","","Iocrinus subcrassus","species","328758","Mohawkian","","457.5","452.5","25412"
"917502","occ","","","104582","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917509","occ","","","104583","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917517","occ","","","104584","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917520","occ","","","104584","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917525","occ","","","104585","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917528","occ","","","104585","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917535","occ","","","104586","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917540","occ","","","104586","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917550","occ","","","104587","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917579","occ","","","104590","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917582","occ","","","104590","Iocrinus trentonensis","species","31940","species not entered","Iocrinus","genus","31940","Mohawkian","","457.5","452.5","25412"
"917591","occ","","","104591","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917598","occ","","","104592","Cincinnaticrinus varibrachialis","species","31902","species not entered","Cincinnaticrinus","genus","31902","Mohawkian","","457.5","452.5","25412"
"917605","occ","","","104593","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917607","occ","","","104593","Iocrinus subcrassus","species","328757","","Iocrinus subcrassus","species","328758","Mohawkian","","457.5","452.5","25412"
"917608","occ","","","104593","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917611","occ","","","104593","Reteocrinus sp.","genus","31657","","Reteocrinus","genus","31657","Mohawkian","","457.5","452.5","25412"
"917623","occ","","","104595","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917630","occ","","","104596","Iocrinus subcrassus","species","328757","","Iocrinus subcrassus","species","328758","Mohawkian","","457.5","452.5","25412"
"917636","occ","","","104597","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917637","occ","","","104597","Dendrocrinus alternatus","species","32134","species not entered","Dendrocrinus","genus","32134","Mohawkian","","457.5","452.5","25412"
"917639","occ","","","104597","Iocrinus subcrassus","species","328757","","Iocrinus subcrassus","species","328758","Mohawkian","","457.5","452.5","25412"
"917647","occ","","","104598","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917651","occ","","","104598","Iocrinus subcrassus","species","328757","","Iocrinus subcrassus","species","328758","Mohawkian","","457.5","452.5","25412"
"917653","occ","","","104598","Reteocrinus sp.","genus","31657","","Reteocrinus","genus","31657","Mohawkian","","457.5","452.5","25412"
"917657","occ","","","104599","Dendrocrinus alternatus","species","32134","species not entered","Dendrocrinus","genus","32134","Mohawkian","","457.5","452.5","25412"
"917658","occ","","","104599","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917661","occ","","","104599","Iocrinus trentonensis","species","31940","species not entered","Iocrinus","genus","31940","Mohawkian","","457.5","452.5","25412"
"917670","occ","","","104600","Iocrinus subcrassus","species","328757","","Iocrinus subcrassus","species","328758","Mohawkian","","457.5","452.5","25412"
"917671","occ","","","104600","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917676","occ","","","104601","Cincinnaticrinus varibrachialis","species","31902","species not entered","Cincinnaticrinus","genus","31902","Mohawkian","","457.5","452.5","25412"
"917677","occ","","","104601","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917680","occ","","","104601","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917698","occ","","","104603","Cincinnaticrinus varibrachialis","species","31902","species not entered","Cincinnaticrinus","genus","31902","Mohawkian","","457.5","452.5","25412"
"917699","occ","","","104603","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917700","occ","","","104603","Dendrocrinus alternatus","species","32134","species not entered","Dendrocrinus","genus","32134","Mohawkian","","457.5","452.5","25412"
"917703","occ","","","104603","Iocrinus subcrassus","species","328757","","Iocrinus subcrassus","species","328758","Mohawkian","","457.5","452.5","25412"
"917705","occ","","","104603","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917709","occ","","","104604","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917718","occ","","","104605","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917723","occ","","","104605","Iocrinus subcrassus","species","328757","","Iocrinus subcrassus","species","328758","Mohawkian","","457.5","452.5","25412"
"917726","occ","","","104605","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917731","occ","","","104605","Reteocrinus stellaris","species","31657","species not entered","Reteocrinus","genus","31657","Mohawkian","","457.5","452.5","25412"
"917733","occ","","","104605","Schizocrinus nodosus","species","31843","species not entered","Schizocrinus","genus","31843","Mohawkian","","457.5","452.5","25412"
"917737","occ","","","104606","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917740","occ","","","104606","Iocrinus subcrassus","species","328757","","Iocrinus subcrassus","species","328758","Mohawkian","","457.5","452.5","25412"
"917741","occ","","","104606","Iocrinus trentonensis","species","31940","species not entered","Iocrinus","genus","31940","Mohawkian","","457.5","452.5","25412"
"917743","occ","","","104606","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917751","occ","","","104607","Lichenocrinus sp.","genus","103248","","Lichenocrinus","genus","103248","Mohawkian","","457.5","452.5","25412"
"917752","occ","","","104607","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917756","occ","","","104608","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917758","occ","","","104608","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917769","occ","","","104610","Cincinnaticrinus varibrachialis","species","31902","species not entered","Cincinnaticrinus","genus","31902","Mohawkian","","457.5","452.5","25412"
"917770","occ","","","104610","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917773","occ","","","104610","Iocrinus subcrassus","species","328757","","Iocrinus subcrassus","species","328758","Mohawkian","","457.5","452.5","25412"
"917774","occ","","","104610","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
